1981 1 11
2016  8  -0.14  -0.20  -0.46  -0.48   0.29  -0.99 
2016  9  -0.66  -1.17  -0.72  -0.75  -0.64  -1.35 
2016 10  -2.25  -1.84  -1.33  -1.39  -1.23  -1.75 
2016 11  -0.80  -1.95  -1.38  -1.53  -1.54  -1.91 
2016 12   1.08  -2.04  -2.07  -1.47  -1.48  -1.90 
2017  1   1.36   0.02  -1.78  -1.38  -1.44  -1.92 
2017  2  -0.97   1.21  -1.85  -1.32  -1.48  -1.94 
2017  3  -0.06  -0.01  -2.01  -2.10  -1.49  -2.00 
2017  4   0.91   0.69   0.44  -1.54  -1.29  -2.00 
2017  5   1.86   2.05   2.13  -0.07  -0.27  -1.04 
2017  6  -0.43   1.30   1.26   0.12  -0.85  -0.81 
2017  7   0.85   1.38   1.47   1.45   0.01  -0.19 
2017  8   0.02   0.25   1.11   1.18   0.09   0.21 
2017  9  -0.33   0.25   0.89   0.88   0.22  -0.34 
2017 10  -1.16  -1.11   0.33   0.40   0.41  -0.55 
2017 11  -0.94  -1.27  -0.59   0.32   0.41  -0.72 
2017 12  -0.12  -1.53  -0.46   0.34   0.36  -0.72 
2018  1   0.86  -0.80  -1.24   0.22   0.31  -0.70 
2018  2   0.08   0.11  -1.31  -0.60   0.32  -0.72 
2018  3  -0.33  -0.19  -1.60  -0.50   0.32  -0.73 
2018  4   0.23  -0.09  -0.64  -1.30   0.16  -0.71 
2018  5   0.60   0.40   0.35  -0.87  -0.44  -0.51 
2018  6   0.66   0.73   0.68  -0.24  -0.04  -0.66 
